species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
50-R2,esen-sm-direct-all-omol,fairchem,-11319.174482457320,-415.971989818277,,14,0,1,cuda,1,0.01303862,0.01303862,0.01303862,0.00000000,completed,structures/reference/50-R2.xyz,
50-TS,esen-sm-direct-all-omol,fairchem,-28870.969762588124,-1060.988569328945,,36,0,3,cuda,1,0.01366864,0.01366864,0.01366864,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,esen-sm-direct-all-omol,fairchem,-11976.504834127867,-440.128434687654,,19,0,3,cuda,1,0.01299823,0.01299823,0.01299823,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,esen-sm-direct-all-omol,fairchem,-11974.588132887908,-440.057997216273,,19,0,3,cuda,1,0.01335655,0.01335655,0.01335655,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,esen-sm-direct-all-omol,fairchem,-16762.697306158825,-616.017763837015,,28,0,3,cuda,1,0.01303554,0.01303554,0.01303554,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,esen-sm-direct-all-omol,fairchem,-16761.983027792823,-615.991514591219,,28,0,3,cuda,1,0.01283239,0.01283239,0.01283239,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,esen-sm-direct-all-omol,fairchem,-16761.480085693871,-615.973031809989,,28,0,3,cuda,1,0.01292294,0.01292294,0.01292294,0.00000000,completed,structures/reference/7-TS.xyz,
8-P1,esen-sm-direct-all-omol,fairchem,-30356.716040917679,-1115.588737982558,,15,0,3,cuda,1,0.01265684,0.01265684,0.01265684,0.00000000,completed,structures/reference/8-P1.xyz,
8-R1,esen-sm-direct-all-omol,fairchem,-4277.136199943334,-157.181856200874,,12,0,1,cuda,1,0.01249574,0.01249574,0.01249574,0.00000000,completed,structures/reference/8-R1.xyz,
8-R2,esen-sm-direct-all-omol,fairchem,-26078.023562843318,-958.349689615251,,3,0,3,cuda,1,0.01238734,0.01238734,0.01238734,0.00000000,completed,structures/reference/8-R2.xyz,
8-TS,esen-sm-direct-all-omol,fairchem,-30355.202283565348,-1115.533108425921,,15,0,3,cuda,1,0.01272723,0.01272723,0.01272723,0.00000000,completed,structures/reference/8-TS.xyz,
9-P1,esen-sm-direct-all-omol,fairchem,-16730.819891944360,-614.846290471920,,26,0,3,cuda,1,0.01290841,0.01290841,0.01290841,0.00000000,completed,structures/reference/9-P1.xyz,
9-R1,esen-sm-direct-all-omol,fairchem,-16730.359617990103,-614.829375716086,,26,0,3,cuda,1,0.01274863,0.01274863,0.01274863,0.00000000,completed,structures/reference/9-R1.xyz,
9-TS,esen-sm-direct-all-omol,fairchem,-16729.682155510582,-614.804479429165,,26,0,3,cuda,1,0.01302608,0.01302608,0.01302608,0.00000000,completed,structures/reference/9-TS.xyz,
