species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
5-R2,allscaip-md-conserving-all-omol,fairchem,-7326.003706889423,-269.225670484522,,12,0,3,cuda,1,0.05452848,0.05452848,0.05452848,0.00000000,completed,structures/reference/5-R2.xyz,
5-TS,allscaip-md-conserving-all-omol,fairchem,-11974.857283859566,-440.067888332044,,19,0,3,cuda,1,0.05498396,0.05498396,0.05498396,0.00000000,completed,structures/reference/5-TS.xyz,
50-R1,allscaip-md-conserving-all-omol,fairchem,-17551.848042744481,-645.018518500956,,22,0,3,cuda,1,0.05491213,0.05491213,0.05491213,0.00000000,completed,structures/reference/50-R1.xyz,
50-R2,allscaip-md-conserving-all-omol,fairchem,-11319.169970764369,-415.971824016619,,14,0,1,cuda,1,0.05477886,0.05477886,0.05477886,0.00000000,completed,structures/reference/50-R2.xyz,
50-TS,allscaip-md-conserving-all-omol,fairchem,-28871.058136613905,-1060.991817014490,,36,0,3,cuda,1,0.05469213,0.05469213,0.05469213,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,allscaip-md-conserving-all-omol,fairchem,-11976.558369427041,-440.130402073612,,19,0,3,cuda,1,0.05481409,0.05481409,0.05481409,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,allscaip-md-conserving-all-omol,fairchem,-11974.701841144875,-440.062175917642,,19,0,3,cuda,1,0.05501377,0.05501377,0.05501377,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,allscaip-md-conserving-all-omol,fairchem,-16762.747130018062,-616.019594830070,,28,0,3,cuda,1,0.05420065,0.05420065,0.05420065,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,allscaip-md-conserving-all-omol,fairchem,-16762.066191178150,-615.994570789260,,28,0,3,cuda,1,0.05438624,0.05438624,0.05438624,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,allscaip-md-conserving-all-omol,fairchem,-16761.745225411243,-615.982775514885,,28,0,3,cuda,1,0.05469845,0.05469845,0.05469845,0.00000000,completed,structures/reference/7-TS.xyz,
8-P1,allscaip-md-conserving-all-omol,fairchem,-30356.748998499410,-1115.589949151347,,15,0,3,cuda,1,0.05445198,0.05445198,0.05445198,0.00000000,completed,structures/reference/8-P1.xyz,
8-R1,allscaip-md-conserving-all-omol,fairchem,-4277.132748735035,-157.181729371309,,12,0,1,cuda,1,0.05419537,0.05419537,0.05419537,0.00000000,completed,structures/reference/8-R1.xyz,
8-R2,allscaip-md-conserving-all-omol,fairchem,-26078.024378979608,-958.349719607707,,3,0,3,cuda,1,0.05385875,0.05385875,0.05385875,0.00000000,completed,structures/reference/8-R2.xyz,
8-TS,allscaip-md-conserving-all-omol,fairchem,-30355.223722911374,-1115.533896307355,,15,0,3,cuda,1,0.05459256,0.05459256,0.05459256,0.00000000,completed,structures/reference/8-TS.xyz,
9-P1,allscaip-md-conserving-all-omol,fairchem,-16730.849893255006,-614.847392999751,,26,0,3,cuda,1,0.05483755,0.05483755,0.05483755,0.00000000,completed,structures/reference/9-P1.xyz,
9-R1,allscaip-md-conserving-all-omol,fairchem,-16730.411321801912,-614.831275796124,,26,0,3,cuda,1,0.05398272,0.05398272,0.05398272,0.00000000,completed,structures/reference/9-R1.xyz,
9-TS,allscaip-md-conserving-all-omol,fairchem,-16729.904900235902,-614.812665146838,,26,0,3,cuda,1,0.05357872,0.05357872,0.05357872,0.00000000,completed,structures/reference/9-TS.xyz,
