species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
50-TS,esen-md-direct-all-omol,fairchem,-28871.040693329720,-1060.991175985620,,36,0,3,cuda,1,0.02678995,0.02678995,0.02678995,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,esen-md-direct-all-omol,fairchem,-11976.567131801416,-440.130724084930,,19,0,3,cuda,1,0.02572920,0.02572920,0.02572920,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,esen-md-direct-all-omol,fairchem,-11974.721992877929,-440.062916480172,,19,0,3,cuda,1,0.02637219,0.02637219,0.02637219,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,esen-md-direct-all-omol,fairchem,-16762.739349178581,-616.019308889493,,28,0,3,cuda,1,0.02571641,0.02571641,0.02571641,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,esen-md-direct-all-omol,fairchem,-16762.057417214248,-615.994248352034,,28,0,3,cuda,1,0.02564168,0.02564168,0.02564168,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,esen-md-direct-all-omol,fairchem,-16761.723690266364,-615.981984112907,,28,0,3,cuda,1,0.02526710,0.02526710,0.02526710,0.00000000,completed,structures/reference/7-TS.xyz,
8-P1,esen-md-direct-all-omol,fairchem,-30356.753485113342,-1115.590114031368,,15,0,3,cuda,1,0.02476304,0.02476304,0.02476304,0.00000000,completed,structures/reference/8-P1.xyz,
8-R1,esen-md-direct-all-omol,fairchem,-4277.133968901867,-157.181774211613,,12,0,1,cuda,1,0.02505553,0.02505553,0.02505553,0.00000000,completed,structures/reference/8-R1.xyz,
8-R2,esen-md-direct-all-omol,fairchem,-26078.035224037925,-958.350118156249,,3,0,3,cuda,1,0.02549889,0.02549889,0.02549889,0.00000000,completed,structures/reference/8-R2.xyz,
8-TS,esen-md-direct-all-omol,fairchem,-30355.253522592429,-1115.534991425435,,15,0,3,cuda,1,0.02637238,0.02637238,0.02637238,0.00000000,completed,structures/reference/8-TS.xyz,
9-P1,esen-md-direct-all-omol,fairchem,-16730.819963334303,-614.846293095453,,26,0,3,cuda,1,0.02624952,0.02624952,0.02624952,0.00000000,completed,structures/reference/9-P1.xyz,
9-R1,esen-md-direct-all-omol,fairchem,-16730.420320669698,-614.831606498416,,26,0,3,cuda,1,0.02537786,0.02537786,0.02537786,0.00000000,completed,structures/reference/9-R1.xyz,
9-TS,esen-md-direct-all-omol,fairchem,-16729.913077064779,-614.812965639757,,26,0,3,cuda,1,0.02527425,0.02527425,0.02527425,0.00000000,completed,structures/reference/9-TS.xyz,
